order_id,products
2884370,21137 3258 7521
2884551,13517
2884567,24852 2855 5450 27086 6740 4472
2884571,43632 4210 10429 16647 24852 5450 29615 13303
2884589,941 5450
2884646,39928 13176
2884727,None
2884732,12397 4289 24852 13129 1940
2884815,None
2884852,12276 32987
2884898,836
2884899,None
2884920,5760 28204 44112 43889 24561
2884934,32211
2884976,13575 21769 42265 1689 31141 32689 12341 31805 10473 35561 39534 38768
2885039,21137 13176
2885071,13176
2885119,25138 26209 47766 27845 24852 11109
2885126,39275 21137 13176
2885127,39680 11014 12087 4795 24425 21496
2885185,None
2885196,33198
2885226,21137
2885230,24852 27344
2885269,13263 45007 34137 16744 4462
2885337,35842 20734 16528 36216 4039 27227 19677 33120 13176 3957
2885352,None
2885386,12853
2885402,35221 10032 40174
2885430,48600
2885522,32689
2885535,3856 26040 44156
2885606,21903 47630 34584 12341 8277
2885667,None
2885802,49026 36397 4781 39877 45007 43858 47209
2885856,2081 31526 31164 1653 19448
2885912,24852 21949 40571
2885932,13575 10509 42265 17957 6184 41400 16974 20955 20448 36472 8571 30591
2885986,None
2886047,25670 27086 36717
2886170,48205 1940 41950 31717
2886180,44632 21137 47766
2886274,None
2886435,None
2886462,None
2886482,21903 42265 31927 39877 30707
2886650,None
2886714,41720
2886749,21137 30391 17600 43465 8277 47209
2886780,None
2886782,3339 25487 47766 33055 38689 28199 29487 46906 45007 27104 4605
2886889,15937 41055 40706 36695 10644
2886916,38185
2886937,10240 32655 29921
2886942,47672 21137 47766 8424 24838 18288 8076 21903 5077 6104
2887015,38656 42265 38689 35004 4957 8424 26088 23543 13176 40571
2887059,None
2887089,41519 2386 49235
2887106,20995 43545 21072 12392 47209 45679 20113 39108 19660 33000 25332 2298 24830 35121 27966 48485
2887107,38944 16953 35921 30446 26384 29515 10611 7631 7648
2887114,28204 33852 12863 31296 4674 35413 6231 15999 25745 16553 10957 42197 3800 33515 9458 43263 33026 24852 45862 28459 5437 40261 5450 33614 1398 38775 28571 15772 17318 29095 44987 38357 19953
2887154,38544 31915 10305 27845 49488 40659 37718 13176
2887229,695
2887281,None
2887380,42443 10070 13176
2887424,788 790 44697
2887436,28427 19097 16797 32747 43772
2887445,35951 2694
2887459,33548 47759 21019 26872
2887582,33198 16696
2887822,21938 8424
2887892,None
2887917,35842 25272 16083 24852 42342
2888016,48183 23423
2888025,None
2888048,16797 20339
2888063,None
2888071,11777 24852 17872 44632
2888121,None
2888126,32655 45840 28058 3952
2888166,18439 28204 7285 38028 30352 45769 19660 24852 44359 5450 43352 23909 9076
2888170,7306 21137 4514 4778 31915 15925 44085 33090 46280 15820 33122 5090 7786 27761 13176
2888199,None
2888223,46979 44292 16387 24838 27344 47209
2888357,36619 49174 45204 12572 42536 16185 25146 7615 34497 21709 27344 36574 24799 21607
2888403,None
2888456,47626 48247 19613 38562 28380 23282 36127 38689 27966 25407 3957 13176 46969 21903 7076 33198 39877 17872 13292 48109 38383
2888507,18567 16148 16152 28441 29487 3023 16600 43352 30170 10478
2888563,48140 49683 28204 47766 24852 7503 1360 38256 24964 16773 21903 39322 19904 17872
2888613,None
2888697,27845
2888710,47209
2888720,None
2888729,45066 7715 21938 30391 37687 12384 30953 47209 46969
2888745,44085 12863 33065 36758 44457
2888853,47766
2888867,None
2889016,44632
2889044,45961 1437 45478 33065 21573 13129 19156 41557 8920 44522 7538
2889179,18465 28745 18523 47209 35951 40604 40706 48395 24852 3896 21903 49075 25556 4605
2889180,27845
2889220,18465 10339 17530 5785 44765 13083 6510 49519 12144 21872 3957 13176
2889260,16234
2889355,None
2889391,1025 14897 32820 44632 26209 22115 47209 21137 19660 33000 5876 40706 20255 26940 10749 13176 21903 32689 45007 7139
2889443,38544 22825 37718 4962
2889472,46584
2889524,None
2889686,None
2889750,21137
2889791,32403 42282
2889855,8849 7828 36133 27570 6846 31683 46041 23909 7274 16365 27510
2889908,47766 23909 13176
2889926,7350
2889948,47766 2078
2889966,21137 42265 33572 25138 27966 40174 13176
2890008,19660
2890017,None
2890048,31651 20940 46061 21903 890
2890053,42629 41400 890 13535
2890055,29373
2890067,None
2890139,49217 4210 24852 34160 27020 3999 31683 8153
2890145,18070 16797 35121
2890266,21903 20247 25890 44632 7781
2890379,26856 6347
2890401,None
2890441,13966
2890468,12811 24852 31778 5422 16696 18362 22982 40910 6489
2890470,15973
2890478,None
2890483,45190 37645 37654 30123 36274 49139
2890493,29509
2890507,1409 8710 43432 16663
2890515,36164
2890541,8239 35986 37807 2480
2890625,21137 24852 30489 24810
2890688,41455 23322 29852
2890827,5479 47209
2890971,None
2891057,None
2891080,24838 13870 28373 11109
2891155,44290 20119 13176
2891156,8230 45104 48737 43154 11576
2891193,14084 24852 34969 13733 24622 20015 32446 29027 8424 8174
2891203,45066 5564 47209 26604
2891259,5258 13176
2891296,None
2891312,32139 38290 47766 37417 26410 20574
2891324,22035
2891388,37710 39534
2891401,None
2891410,46402
2891445,11520 21137 47766 30391 38456 34243 39877 45007 26604
2891486,21137 49235
2891538,None
2891555,39427 33316 17461 8277 7781 106 9839 37508 34448 21137 17600 19660 17652 5876 41220 48395 11020 22825 46906 13629 23375 12125 39275 13176 38274 24964 10132 3479 16291 39877 4039 34262 4600
2891588,24852 4149 8277 21616 5876 9339 3583
2891592,34358 24535
2891603,None
2891614,24852
2891673,None
2891695,24964 30233 43961 9786 19049
2891770,None
2891783,7173 35363 12341 32828 9807 8809 31338 21137 28380 37119 39699 6008 13176 18370
2891802,None
2891814,49683 24852 8061
2891821,35336 12341 35951 13176
2891942,24852
2891976,21903 14874
2892067,37104
2892115,21903
2892188,None
2892307,44142 21137
2892409,34969 21903 14764
2892419,30233 28204 31868 5785 30391 22825 17706 43875 18362
2892424,45066 47626 38439 47209 21137 34969 35585 22825 27966 13176 21376 5103
2892451,14777
2892490,19975 24336 24852 29345 38456 36664 39993 41787 12606 31808 34254 3808 34027 41966
2892546,11777 21903 34969 27555 30639 35633 5450 29544 47209 3957 13176
2892671,None
2892870,49191
2892925,19478 14901 3717 4799 6348 31015 27966 36676 35168 29544 13176 11140 35221 39877 13806
2892934,None
2892941,21903
2892958,None
2892972,None
2893101,19348 15976 14335
2893159,16797 4920 27845
2893184,3591 42585 46802 30450 31478 24852 27521 28553 28601
2893298,39427 22035 13870 12341 34358 38988 5212 16995 22124 19057 651 19156 17630 38159 31504 28946 8467 30489 42265 36127 37158 28465 13640 329 10603 46969 46979 37766 41375 13263 5114
2893358,30391 27845 24852 11712
2893391,45577 40723 24852 35221 20119 12075 8138 27086 46676 44632 12392 26346
2893398,26131 8490 27966 32740
2893413,None
2893423,None
2893463,None
2893498,None
2893531,None
2893533,25133 49236 33891 42680 4793 27845 2763 27344 22827 13176 11140 14233
2893614,39427 21137 47766 18465 30252 39475 45763 27845 18523 44765
2893677,6182 14233
2893703,4137 28204
2893706,16759 13176
2893734,45190 8390
2893744,49235 29270
2893844,None
2893901,45073 48679 38456 26706 2664 47209 23165 38544 47766 27845 29387 1749 24390 41290 37718 4952 4962 5514 2966 29668 31717 8174 39928
2893950,13176
2893984,20378 10049
2893993,4879 32403 24852 17316 3631 14927
2894010,47626 49235 43621 47766 11440 2748 24852
2894103,None
2894148,None
2894226,33351 37489 20082 14992 34466 17122 13536 9458 43772 24852 18721 12068 4421 24391 41805 43352 4451 9076 45429 1408 16797 26547 18387 30696
2894237,38928
2894238,None
2894239,14947 47766 12456 21709 28373 20345 37766
2894373,23082
2894374,None
2894421,47626 16908 47209 5785 40706 24852 17794 46979 21903 16797 33195 1463 11712
2894469,None
2894503,2748
2894567,20995 39427 22035 18465 45123 8774 37966 9808 23650 47209 21616 19057 21137 1199 5808 30391 2748 27966 5479 13176 16766 22935 45504 41950
2894575,20995 24082 8277 25705 28849 5876 38650 40706 22825 40759 27966 40310 13176 21903 16349 10749
2894610,39747
2894708,25146 16965 26209 19057 43122 47766 24852 30489 48415 41290 42342 22451
2894715,47626 47156 24838 24852
2894763,42768 46229 7485 21614 36216
2894795,21288 4938 42252
2894818,31759 21137 32403 13176 23423
2894869,45840 31915 46906
2894879,25890 11712 5450 35417 18523 27363 48104 7021 13176 5373
2894915,45066 21137 15074 24852 17333 31683 21497
2894941,12341 37317 33768 13176
2894992,33065 48440 42743
2895047,None
2895132,1618 25705
2895150,30776 19660
2895181,22124 31506 46979 24964
2895196,21903 20114 14633 22959 46654 19678 13176
2895219,47209 35992 43772 45840 24852 42265 18362 26047
2895234,47626 17429 47209 35951 19057 46709 16521 26790 39097 188 18670 34050 28985 35140 36695 13176 21903 22935 48559 2480
2895248,27683 26209 7388 36606 49131
2895345,21137 24852
2895386,33303 36956 26209 31343 5785 46886 13176 24964 3539
2895402,22028 37687 21292 8048 4724
2895461,None
2895487,4357
2895509,30252 47209 21137 45866 13176 35221
2895641,28699 35951 13176
2895699,24964 44292 7559 22935
2895768,28204 33852 29309 9458 24852 49517
2896012,24082 11937 45223 2228 27958 13629 21709 13176 45946
2896019,11777 47672 44632 16757 20392 32740 2552
2896261,11323 27325 10957 6383 25931 21903 32684
2896287,42265 35376
2896328,41276
2896342,None
2896394,None
2896398,26209 329 31717 38383
2896399,14901 26364 24852 10054 18280 15208 31100 16768 5069 5077
2896405,43283 15221 6576
2896533,2732
2896547,25691 9068
2896553,39984 46650 35951 21616 5876 20842 24964 21903
2896595,None
2896762,6615
2896837,None
2896849,None
2896974,34305 15902 31278 4674 43076 33357 5710 47185 32338 7781 15483 5760 659 19604 14493 33454 2234 10429 17600 17616 39134 27360 17122 34027 16115 16650 24852 26904 18721 21301 12620 41805 9038 38739 7509 46946 29689 20361 37776 19863 16797 29095 41385 47537 37842 28634 42460 26604 5112 31231
2896982,12341
2896988,33352 47209 21137 16083 4605
2897014,36551 33651
2897090,13575 38928 10258 6184 32303 41400 32455 3798 37215 46562 19691 13424 13176 18811
2897111,35914 3800 24852 3499
2897131,14870 30020 13646 31577
2897136,4210 35004 20738
2897164,13563
2897174,22825 43122
2897184,None
2897185,27241 5250 21137 2228 46802 3957 21903 40396 14806 39928
2897195,47626 27690 1090 7781 47209 19057 40571 14992 21137 34969 35004 27845 260 41757 27966 8017 39275 13176 46979 22935 11688 49072 45007 29675 26604 23543
2897298,48845 47977
2897413,31912 33000 33081
2897442,24852 27086
2897468,29077 24269
2897469,11777 8087 4011
2897509,37646 12575 13176
2897566,21019
2897714,457 31915 49235
2897782,None
2897827,28934 30599 45066 24852 32931 40229 33731 32734 45036 31981
2897894,28204 30795 15532 30658
2897904,1185 16589
2897907,24852 38689 22963 16083
2897913,None
2897936,21903 38768 12341
2897950,37 33198
2897956,None
2898040,None
2898084,None
2898162,40199 9839
2898168,45066 24852 16797 27086 37464
2898199,3599 30233 17948 47672 45633 44632 47209 16490 43122 32373 42110 21137 47766 21162 30391 39619 41165 8424 36082 18176 47888 27966 31557 13176 17794 17284 46979 21903 29594 21405 21417 22963 1463 18362 34249 27086 16349 27104 43504
2898230,16903 46844 4778 20463 31610 43772
2898232,20632 13605 19322
2898249,None
2898250,18689 18232 10814 36216
2898328,None
2898357,27521 47209
2898364,24852 26620
2898441,23288
2898451,None
2898505,28289 37067 26201 18020 33527
2898601,27477
2898743,21019 35761 10691
2898778,21137 35221 5785 22594 44632 36606
2898806,45158
2898832,24838 14870 18465 27044 46847
2899027,20639
2899087,22035 8736 2748 20947 9444 48230
2899150,24184 13176
2899167,24852 37851
2899193,26885 6286 8590
2899265,None
2899312,21903 21137 32689 39863 39275 8048 8571
2899425,None
2899542,20995 7175 21616 48364 42265 13176 39928
2899604,None
2899608,17122 24852 35199 16797
2899624,24964
2899639,16275
2899653,21137 47766 28316 15519 14161 11352 38777
2899837,None
2899840,3207 46510
2899895,3464 4391 2386 8277 38772 28021 13176
2899910,37543 10070 40910 7675
2899955,16908 26899 30489 27845
2899973,4162 24852 31215 23383 11512 5973 38895
2900003,33029 33589
2900065,47144 47209 21137 24852 7503 36792 4562
2900118,25088 19571
2900127,20995 9755 15902 5189 48205 26251 32923 27307 16607 24838 10521 44319 33090 13688 31102 48527 13712 6552 16797 12743 5097
2900155,17949 5785 19677 24838 37646 39877
2900215,None
2900231,9623 42538 38585 41273 9076
2900258,21137 36011 37646 35221
2900263,3957
2900275,49235
2900370,21137 39928 8277 9070 3957
2900455,21903 40467 42265 15772 16797 7731 12341 20940 10326 43352 39275 30827 38768
2900498,47156 21053 26790 4451 24964 10749
2900528,47626 8424 6555
2900538,47209
2900580,43662 42265
2900626,27307 36316
2900638,26317
2900716,30696 4210
2900717,4357 21137 24852 4256 42680 27966
2900737,7715 12456
2900739,16283 11365
2900797,9018 27966
2900859,5120 36869 7175 19478 46616 38944 6692 48179 25659 35902 33862 2643 42585 28289 5764 1158 21137 22677 9881 4274 40645 36554 1240 19173 31478 43258 5883 14084 4357 16145 33043 24852 30489 14115 45865 17706 14126 32052 3896 48957 5450 10080 3952 11140 32652 18829 17807 21393 18849 2979 24489 30122 5547 26032 20407 25533 42944 19904 23534 3579
2900925,None
2900972,None
2900976,24852 11937 432 38322 40396 41678 46676 38118
2900988,36534
2901166,25783
2901180,None
2901224,21137 24852
2901244,11776 48726 36463 9363 24221 26346 29931 42731 40706 16154 16218 39275 13176 19348 47029 31683
2901283,27156 25138 47209 27845 37646 38689 31553 8518 34144 24964 24535
2901305,17550 36029 38465 13802 48109 42741
2901350,30790 45674 28993 27985 16797 27104 39409
2901363,None
2901391,34360 1616 24660 47743 19600 49328 18104 32465 14576 43772 3358 14114 33589 44855 14680 33129 24954 45453 20919 19394 38341 15820 39404 18926
2901475,43352
2901494,38544 40852 37718 9839
2901554,29447
2901678,44632
2901683,None
2901766,43352 49235
2901812,47209 21646 5785 11520 13176 27521 22915 21903 21405 27086
2901836,None
2901916,None
2901942,21903 33055 48679 17706 40878 42944 33000 30442 31215 3055 13176
2901974,None
2902036,26165
2902044,19480 39982
2902067,7559 33043 10132 18465 44479 3283 5077 9438
2902097,47141
2902101,5785 18362 5077
2902174,29691
2902248,45633 21137 9881 30391 23288 11520 47900 1896 13176 19322 22963 25533 33731 39877 17407
2902289,None
2902332,None
2902343,None
2902362,35221 28204 47209
2902367,49235 28289 21137 37011 47766 28824 41665 45800 24852 24024 32734
2902426,9808
2902444,22150 24852 2351
2902523,8277 40545 5479 13176
2902534,25949
2902555,25861 20114 5782 25764 22952 17704 40621 24114 30406 49235 23405 40815 26861 44410
2902571,16797 31651 21288 6184 43352 48733 17122 19691 9076 13176
2902574,28331
2902585,1 13966 32691
2902624,21137 5785 30233 10070 48628
2902647,None
2902755,47626 8277 44632 22151 10912 432
2902794,None
2902826,8736 19660 9421 43295
2902889,None
2902899,25093 6166 1070 22620 49279 6274 32403 37553 43209 19701 38218 12140 16262 35720 36252 44988 43967 33225 24555
2903014,None
2903053,46676 38494 24852 23962 3999
2903101,44632 8424
2903221,26165 19660 28572
2903233,24852 1463
2903300,10504 47626 47766 22935
2903337,45437 27464 40396 22224 31717 20082 13176
2903367,22843
2903464,47766 17600 35628 17794
2903519,None
2903564,18465 17316 49198 6098
2903617,24852
2903626,None
2903806,None
2903866,34824 49235 30830 39094 14553 24964 27104 35321 47626 4793 37665 13176 11136 11440 19678 42265 7474 44359 21903 42450 15872 44560 46667 46676 22113 12069 12193 30707
2904049,1028 47652 12341 8277 35951 23695 21137 39275 13176 23516
2904054,None
2904094,31981
2904106,None
2904155,19348
2904177,42585 6361 24852 5479 24024
2904181,13848 18027 6251 34969 12962 21694 10957 26856 31517 29487 10568 4947 13176 4986 21384 5535 21927 43968 39408 4595 23029
2904187,8283 21615 21137 5985 39276 20378 11182
2904208,None
2904240,None
2904287,16797
2904294,13843 24852 4519
2904397,15872 23044 8197 2078 44097 4706 47209 2154 19057 21137 6297 13984 17579 30949 33572 9534 25919 13176 21903 28593 5575 4086
2904470,13870 26209 19048 47209 20082 28985 21903 6046
2904473,22935
2904507,19348
2904514,2120
2904529,24852
2904544,28842 17835 35124 23483 22124 18926
2904565,24852 39475
2904611,18534 23288
2904666,30489 30391 28985 19660 26209 32747 21872 13176
2904740,48142
2904774,24841
2904924,None
2904945,34148
2904957,45066 35914
2905037,43352
2905062,None
2905143,4138 1405
2905157,45066 34448
2905168,169 23909
2905178,14947 2962
2905196,2962 24852
2905211,28226
2905253,None
2905284,36011 24852 35221
2905306,26209 21137 27845 11520 28985
2905374,28204 2447 39794 39928
2905379,28083 48205 16848
2905461,5646 34969 44142
2905496,43122 37335
2905556,30774 12872 33000
2905576,18725 15424
2905594,44632 35221 11712 27086 33754
2905634,6286 43684 36316
2905671,None
2905674,None
2905706,47766 16570 46906 13646
2905744,5646 26128 17948 18465 17461 39013 21137 47766 48287 27845 260 7948 39180 33043 24852 34584 42265 22825 29487 22888 13176 46969 44422 7559 22922 21903 44987 6104 23029 39928
2905864,11679
2905913,15872 8277 32864 47209 21616 10895 21137 5785 12456 30385 41658 17600 25824 22255 11005 40706 44310 26940 27966 13176 27521 21949 5077 45537 13802 48109
2905965,23909
2906008,13176
2906027,1804 37646 32655 21137 19049 8053 13176
2906041,25256 27845
2906090,24852 20379 25890 34429
2906173,21137
2906287,5077
2906394,11777 19019 31343 21137 47766 27344 30489 27966 329 21903 39928
2906422,None
2906649,37646 21137 24852
2906659,49235
2906743,None
2906819,27845
2906854,21019 38312 25513 3957
2907032,None
2907128,24852 5450 19677 41950
2907141,44548 30227 41625 5785 43704 42731 10995 39190 13176 26620
2907171,None
2907236,47893 3481 16797 47788 19811 26604
2907245,None
2907285,11777 32846 27737 47209 2179 17027 21137 37029 11945 27845 40146 1749 12000 43234 16617 33527 2825 43310 14651 40268 28004 3957 13176 16254 23430 8594 22963 11197 39877 5575 8174 11249
